Date,news,True_value,Predicted_Without,Predicted_With
2018-12-13,부산 기업 92곳 한국형 히든챔피언 시동,3.9291274547576904,-2.1197805404663086,4.126139163970947
2018-12-14,코스피 무역협상 기대에 상승 장중 2 090선 터치 종합,-4.512317657470703,-1.9116780757904053,-5.595285892486572
2018-12-17,레모나 경남제약 상장폐지 논란,-4.853224754333496,-2.0694215297698975,-4.384960651397705
2018-12-18,기자수첩 이유있는 경남제약 상폐 결정,-1.6105287075042725,-1.6494796872138977,-1.9305047988891602
2018-12-19,마켓인사이트 주목받는 루키 PEF ④ 삼성전자 사장 PEF로 인생 2막 BNW인베스트먼트,0.4091537892818451,4.289148271083832,0.9360544085502625
2018-12-20,20년 갈등 금융위 금감원 앞으로도 지뢰밭,-6.521709442138672,-2.490058422088623,-5.936598300933838
2018-12-21,투자 썰쩐 돈 벌고 싶었다 1000억 굴리는 증권사 영업맨 된 시골 촌놈,1.744251012802124,2.090049386024475,1.5704288482666016
2018-12-24,목표주가 초비상 한국대표 대형주 90 무더기 하향,-0.42873167991638184,0.7733743488788605,-0.24205824732780457
2018-12-26,단독 삼성전자 주가 기업가치 대비 반토막,3.3000309467315674,1.7748639583587646,2.787113666534424
2018-12-27,바이오 약리물질 세포안에 주입 획기적인 신기술 개발 파킨슨병부터 적용할것,3.0554797649383545,1.3066227436065674,2.619325876235962
2018-12-28,고은빛의 GO 투자 만만치 않았던 공모주 청약 개미에겐 높은 벽,4.17800760269165,4.659297347068787,5.270666599273682
2019-01-02,위기돌파·경쟁력 높이기 4대 그룹 총수 경영본능 시험대,-3.2342262268066406,-1.1431703567504883,-2.8370778560638428
2019-01-03,투자 썰쩐 자고 일어나면 상한가 월급 모은 돈 200배 불렸다,0.6685190200805664,1.828609049320221,0.7198184132575989
2019-01-04,코스피 2개월여만에 장중 2 000선 붕괴 종합2보,1.195128083229065,-1.6106036305427551,0.9536084532737732
2019-01-07,통신장비株 이수페타시스 유망 현대건설 3기 신도시 수혜 전망,1.8372502326965332,1.310313642024994,1.810739517211914
2019-01-08,서초동살롱 2019년 법조계엔 무슨 일이,-0.5155701041221619,-3.4426475167274475,-0.8144450783729553
2019-01-09,美·中 무역 분쟁 해결 기대감에 코스피 상승세,0.25925207138061523,-1.095052421092987,0.3267055153846741
2019-01-10,반도체주 대안으로 음식료품주 믿어볼까,0.25832024216651917,-1.2626280188560486,0.4902973771095276
2019-01-11,국민연금 작년 4분기에 IT·반도체 주식 쇼핑,1.9329315423965454,-1.922795057296753,2.3624417781829834
2019-01-14,풍국주정 단기 급등 따른 조정기 매수 기회 등,1.8965336084365845,0.3981883227825165,-0.32151076197624207
2019-01-15,슈프리마 美 퀄컴과 디스플레이 내장형 지문인식 알고리즘 공급계약,0.24806419014930725,-3.1189844608306885,1.0042669773101807
2019-01-16,세계로 뻗어가는 K 바이오 글로벌 매출 8대 의약품 바이오시밀러 절반 한국이 장악 세계가 특효 인정,-1.2377527952194214,-1.0863863229751587,-0.9378055334091187
2019-01-17,靑 공무원 규제 인증제 도입,-3.2581846714019775,-1.2388646602630615,-2.9630703926086426
2019-01-18,코스피 외인 사자 에 사흘째 상승세 2110선 회복,3.6271698474884033,1.504486083984375,3.883561134338379
2019-01-21,작년 주식 대차거래 사상 최대 IT·제약 종목에 집중,-0.7500271797180176,-0.39344683289527893,-0.8200889229774475
2019-01-22,코스피 막판 상승 전환 호·악재 대립·차익실현 매물 출회,1.763203501701355,1.5505204796791077,2.4924187660217285
2019-01-23,세계로 뻗어가는 K 바이오 바이오의약품 개발은 시간싸움 네거티브 규제가 답,-1.2377527952194214,-0.9227567911148071,-1.961456537246704
2019-01-24,중견제약 녹십자·종근당 저평가 눈에 띄네,0.6266325116157532,2.7498708367347717,0.8298059105873108
2019-01-25,삼성물산 주가조정 마무리 매수 한국투자증권,0.37373897433280945,2.6154963970184326,1.1489007472991943
2019-01-28,반등장 파티 에서 소외된 제약·바이오株,-0.24831527471542358,-2.239786386489868,-0.6004040241241455
2019-01-29,현대重그룹 오일뱅크로 최대 1 8兆 투자 유치,-2.487572193145752,-1.3676471710205078,-2.720604181289673
2019-01-30,외국인 구조조정株 편애 1 8조 순매수,-1.0203607082366943,2.891177177429199,-1.2316474914550781
2019-01-31,삼성바이오에피스 임랄디 유럽서 하루 2 6억원 팔렸다,2.8349838256835938,2.6069197058677673,3.265448570251465
2019-02-01,석방 1년 이재용 지난해 최고 성적표에도 웃음보다 한숨,-2.631552219390869,1.8485956192016602,-3.388014793395996
2019-02-07,패션사업 매각설 삼성물산의 반전,-2.5740129947662354,-1.335389792919159,-1.9239625930786133
2019-02-08,연초에 더 힘내는 고배당주 금융·보험·지주사 주목,0.0,-1.029408723115921,0.2953662574291229
2019-02-11,바닥권 코스피 이달 추가 상승 가능성 수급·펀더멘털 측면 IT부품株 강세 지속,0.0,0.737780973315239,0.5699862837791443
2019-02-12,이재용 상고심 1년 서류 전쟁 의견서 등 100건 넘게 제출,-0.3961825370788574,-1.6127628982067108,0.26175621151924133
2019-02-13,이재용 부회장 UAE 왕세자와 5G 회동,0.6631990671157837,0.8529241681098938,1.2227497100830078
2019-02-14,삼바 에피스 이사회에 미국 바이오젠 이사 동수로 구성,0.6585630774497986,-0.9507960677146912,0.37914329767227173
2019-02-15,기관 메도세에 밀려 코스피 2190선 붕괴,-0.523403525352478,-0.6408493965864182,-0.6142984628677368
2019-02-18,하림지주 등 9개 종목 FTSE 편입,-0.26334497332572937,-2.310746878385544,0.021024256944656372
2019-02-19,제넨바이오 이종장기 개발사업 박차 사업부지 확보,1.4512872695922852,1.0672359466552734,1.38924241065979
2019-02-20,코스피 외인·기관 동반 팔자 에 하락세 2190선으로 밀려,0.9102631211280823,-1.1327218413352966,0.7059538960456848
2019-02-21,fn마감시황 코스피 外人 매수에 1 대 상승 2230선 코앞,-1.804104208946228,0.45429426431655884,-0.9651955962181091
2019-02-22,머니투데이 오프라인 헤드라인 21일자,-1.1810134649276733,-0.9696978330612183,-1.1241406202316284
2019-02-25,마켓인사이트 삼바 사태 남 일 아니다 회계 권위자 모시는 기업들,-1.7264455556869507,-1.5269623696804047,-1.9636571407318115
2019-02-26,어닝쇼크 덮친 바이오 증시 호조에도 홀로 울상인 사연,-0.27046242356300354,-1.9572609961032867,-0.10598626732826233
2019-02-27,장 마감 후 주요 공시 25일,0.8130393028259277,-0.6432807445526123,1.0049266815185547
2019-02-28,불명확한 회계기준으로 생긴 비효율 기업에 떠넘겨서야,1.0752190351486206,-1.395321786403656,0.8517783284187317
2019-03-04,송무 대폭 보강한 김앤장 전문분야 노리는 화우·바른,0.13320811092853546,-0.35784662514925003,-0.38505420088768005
2019-03-05,이스라엘 와이즈만 국내에 바이오기술 이전,1.460652470588684,1.4228413701057434,1.690983533859253
2019-03-06,코스피 미북 정상회담 결렬 이후 사흘째 약세,-1.047071933746338,-1.8775154948234558,-0.4607693552970886
2019-03-07,MT리포트 그들만의 리그 사외이사 추천위도 무용지물,-0.7936805486679077,-0.9736949801445007,-0.38436073064804077
2019-03-08,염증 제어 기술 확보 알츠하이머 치매·패혈증 치료제 개발 나설 것,-0.39988020062446594,1.0386318564414978,-0.42177897691726685
2019-03-11,10대 그룹 권력기관 출신 사외이사 모시기 여전,-1.6064845323562622,-0.7438213229179382,-1.3492257595062256
2019-03-12,형님보다 아우 코스닥 5G·건강식품 주목,0.6803432703018188,1.8882608115673065,1.3942632675170898
2019-03-13,한국은 최첨단 IT강국인데 국방은 왜 기술개발 안하나,-0.810840368270874,-0.5837661921977997,-0.27861806750297546
2019-03-14,주력산업 불황에 중견·중기도 시련의 봄,-2.997201442718506,-2.206570088863373,-2.718386650085449
2019-03-15,전일 거래소 기관 순매수상위에 금융업 업종 2종목,-4.213634967803955,-3.1502232551574707,-4.394770622253418
2019-03-18,이런 창의적인 스타트업들이 한국 회사라고,-0.43975088000297546,-0.8933147192001343,-0.7041658163070679
2019-03-19,장외주식 에이프로젠과 압타바이오의 눈에 띄는 상승,3.0927467346191406,1.0856504440307617,3.2739059925079346
2019-03-20,혈관 위치 2개의 이미지센서로 정확하게 보여줘 뇌동맥류 내시경 수술 안전성 높여,0.4284425675868988,-2.2682986557483673,0.042384833097457886
2019-03-21,특례상장 노리는 메드팩토 기술수출료 절반 이대에 내준다,-0.8535173535346985,-0.9920856356620789,-0.69692462682724
2019-03-22,슈퍼주총 스타트 현대차·삼바·YG 시선집중,-2.869453191757202,-5.005831241607666,-2.1149778366088867
2019-03-25,바이오株 과열 부담 반도체 저가 매수할 기회,-0.73833167552948,2.0917811393737793,-1.0307824611663818
2019-03-26,코리아텍 세계 최초 5G기반 스마트 러닝 팩토리’ 개관,0.0,3.482106328010559,-1.1000856161117554
2019-03-27,코스피 하루 만에 반등 2 140대 강세 종합,-3.422792911529541,-0.9408106803894043,-3.2026095390319824
2019-03-28,매경이 전하는 세상의 지식 매 세 지 3월 27일,-1.3866455554962158,1.5973179340362549,-1.4609551429748535
2019-03-29,SK 美셰일에너지 이송·가공업체 미드스트림 에 1700억 투자,-0.15620306134223938,-1.6223132014274597,-0.1379527449607849
2019-04-01,fn선임기자의 경제노트 박원순표 혁신창업 밸리 서울의 경제지도 바꾼다,2.5037922859191895,0.4968317449092865,0.40037238597869873
2019-04-02,감추고 싶지만 고쳐야할 질환 변실금,6.564772129058838,3.254234790802002,7.646839618682861
2019-04-03,유통 미래 본다 독일 다름슈타트 비즈니스 스쿨 세븐일레븐 시그니처 방문,0.5731847286224365,-1.145069658756256,0.7955331206321716
2019-04-04,기회의 땅 중동으로 사우디와 에너지·의료 협력 강화,-1.5670583248138428,-0.9062444269657135,-1.0810251235961914
2019-04-05,2050년까지 30억명이 도시로 이동 스마트도시 지배자가 세계경제 주도,-0.4340237081050873,-0.9349091053009033,0.3084127902984619
2019-04-08,1분기 반등장에도 개미 쓴잔 순매수 상위 10개 중 8개 하락,0.43591567873954773,0.7669312655925751,1.1111645698547363
2019-04-09,코스피 외인 매수에 7거래일째 상승 마감 2 210선 회복 종합,3.184011936187744,1.2410063743591309,3.6038265228271484
2019-04-10,코스피 외인 매수에 8거래일 연속 올라 2 210대 강세 종합,1.963511347770691,0.8274257183074951,2.222043752670288
2019-04-11,부고 강윤호 前 섬유산업연합회 이사 별세 外,0.41253069043159485,-0.8056870698928833,0.7243129014968872
2019-04-12,코스피 막판 뒷심에 반전 10거래일 연속 상승,0.13694529235363007,1.4683594107627869,0.4066264033317566
2019-04-15,美·中 무역분쟁 등 불확실성 걷혀 증시 기지개,0.5473088622093201,0.9768692553043365,0.5903300642967224
2019-04-16,장외주식 한국코러스의 상승세와 폴루스의 의미있는 반등,-0.2720271646976471,0.5221390128135681,-0.084048330783844
2019-04-17,삼성바이오로직스 저점 통과 중 목표가하락 KB證,0.681922972202301,1.618546485900879,0.9335524439811707
2019-04-18,레이저 체혈기 사용 방법은,-2.4388437271118164,2.6510534286499023,-1.9610419273376465
2019-04-19,전일 거래소 외국인 순매수상위에 전기 전자 업종 6종목,2.916632890701294,-2.5815927982330322,2.091336488723755
2019-04-22,증시풍향계 1분기 실적시즌 정점 국내외 경제지표 주목,1.4843075275421143,0.3240026384592056,0.1546913981437683
2019-04-23,오늘의 레이더M 뉴스 4월 23일,-1.4625980854034424,1.8939523696899414,-1.438875675201416
2019-04-24,분양 하이라이트 고덕 CM타워 평택삼성타운 앞 복합상가,-2.2943270206451416,1.3309895992279053,-2.1147301197052
2019-04-25,꼬이는 인보사 비싼약값·효능 논란까지,-6.49172830581665,4.1232709884643555,-5.892090797424316
2019-04-26,장외주식 제너럴바이오와 아크로스의 눈에 띄는 상승,2.0679264068603516,2.197769910097122,2.270385980606079
2019-04-29,비메모리 육성 지원방안 30일 발표 이재용 비전 2030 선포,0.5789911150932312,-0.5383206605911255,0.3432461619377136
2019-04-30,文대통령 SK하이닉스 삼성의 반도체 투자 매우 반갑다,-2.1582083702087402,-1.1936743259429932,-1.8774914741516113
2019-05-02,한국 증시 청산가치 아래로 추락 코스피 PBR 0 95배,-0.8823853135108948,2.3716559410095215,-1.2105345726013184
2019-05-03,코스피 장중 2200선 붕괴 Fed 기준금리 인하 기대감 차단 여파,-0.8902407288551331,-0.8404083251953125,-0.653391420841217
2019-05-07,농심NDS 블록체인 키플레이어로 도약,-3.2933342456817627,-1.877600908279419,-2.5655298233032227
2019-05-08,윤석헌 금감원장 취임 1년 소비자보호 강화 진행형,-7.740117073059082,-2.779003143310547,-7.903789520263672
2019-05-09,서초동으로 간 인보사 바이오주 좌불안석,0.503544807434082,3.5447542667388916,0.25540757179260254
2019-05-10,2019 서울모터쇼 다시보기 글로벌 신차들의 향연,-0.5010219812393188,0.8093667924404144,-0.20226982235908508
2019-05-13,韓 경제사절단 100여명 中 빅3 혁신기업 찾는다,-4.362131118774414,-1.3002206087112427,-2.3082263469696045
2019-05-14,코스피 외국인·기관 매도 공세에 하락 마감,7.543713569641113,2.2867674827575684,8.073467254638672
2019-05-15,바이오株 잇단 악재에 헬스케어펀드 털썩,1.1419119834899902,0.9912123084068298,1.6117074489593506
2019-05-16,IT벤처기업까지 카카오 32년 녹슨 재벌규제 속으로,-3.387058973312378,-2.302145838737488,-2.9367339611053467
2019-05-17,美 中화웨이 압박에 무역갈등 우려 증폭 코스피 2060선 뚝,1.3354954719543457,-2.3817691802978516,1.2293241024017334
2019-05-20,1년 만에 日 재방문한 이재용 미래 먹거리 글로벌 행보 가속도,-3.2949044704437256,-1.3303353786468506,-3.1412816047668457
2019-05-21,20일 외국인 거래소에서 삼성전자 1 94 카카오 1 61 등 순매수,0.17030665278434753,-1.4868066012859344,0.13307860493659973
2019-05-22,인보사 사태 로 얼어붙은 제약·바이오株 R amp;D에 주목하라,3.401374340057373,3.0181374847888947,2.71024227142334
2019-05-23,文 각국이 韓과 의료협력 요청 영부인들 화장품 칭찬 예사,-1.644576907157898,-1.2093738913536072,-1.8133652210235596
2019-05-24,바이오·합성약 모두 해야 생존 멀티플레이어 로 변신중,-1.338066577911377,-2.153607666492462,-1.9556560516357422
2019-05-27,삼성전자 부사장 2명 구속 속도·강도 높이는 삼바 수사,-1.3558704853057861,0.22120818495750427,-0.27604007720947266
2019-05-28,브라질 공략 속도 내는 K바이오시밀러,1.0309672355651855,0.33571404218673706,0.24164968729019165
2019-05-29,인보사 불똥 어디로 괴로운 바이오 투자자,-1.5304980278015137,1.4547171592712402,-1.5468411445617676
2019-05-30,인보사쇼크 규제강화 우려 흉흉한 바이오업계,-2.072614908218384,-1.6027864217758179,-2.3804826736450195
2019-05-31,검찰 삼성전자 TF·재경팀 부사장 2명 구속영장 상보,5.820145606994629,2.3743085861206055,5.913171291351318
2019-06-03,이주의 재판 일정 PC방 살인사건 김성수 1심 선고 外,0.16661663353443146,0.753523014485836,-0.10799906402826309
2019-06-04,모닝브리핑 무소불위’ 민노총 53개 정부委서 국정에 입김 대구·경상내륙 폭염주의보,4.658852577209473,1.5704917907714844,4.812271595001221
2019-06-05,국정농단 사건 상고심 선고 상반기 어려울 듯 20일 6번째 심리,-0.7946747541427612,2.01394372433424,-0.10151094943284988
2019-06-07,피의사실공표는 죄인데 기소 한번 안된 수사기관,-2.0833535194396973,-0.20565134286880493,-0.18128210306167603
2019-06-10,470兆 슈퍼 예산 중 미래산업 투자는 1 뿐,0.0,-1.462147057056427,0.0951809287071228
2019-06-11,금감원 키코 분조위 앞두고 최종구 조정 대상인지 의문 금융위 금감원 키코 정면충돌,0.49085038900375366,0.9363850653171539,0.9097437262535095
2019-06-12,금융위·금감원 분식회계 신고포상금 인상 놓고도 이견,0.3256351947784424,-1.5058847069740295,0.9216496348381042
2019-06-13,주요 신문 사설 12일 조간,2.7599008083343506,1.6510767936706543,3.164630174636841
2019-06-14,침체 지속되는 제약·바이오 투자심리 신약 기대감도 하락,-1.105832576751709,-1.0588913708925247,-1.0104701519012451
2019-06-17,비상경영 이재용 10년뒤 장담 못한다,-1.277894377708435,-1.097537338733673,-1.014108657836914
2019-06-18,검찰총장 직행 파격 윤석열 소신·정면돌파 스타일 강골,1.6179628372192383,1.6495692431926727,1.897219181060791
2019-06-19,코스피 외인 사고 개인 팔고 2090선 등락 중,0.31837591528892517,1.2739002704620361,0.5211087465286255
2019-06-20,윤석열 사단 중용될까 한동훈 등 적폐수사 핵심멤버 발탁 예상,0.6350522041320801,1.564913272857666,0.36858439445495605
2019-06-21,명불허전 SKY 평판도 최고 서울 지역 제외하면 부산대 1위,0.0,-0.38869664818048477,-0.013562418520450592
2019-06-24,저평가株 투자 유효 화승인더스트리 주목,1.4194515943527222,1.6239698231220245,1.2631957530975342
2019-06-25,K바이오 시대 신약 후보물질도 수출길 韓제약바이오 퀀텀점프,-2.643695831298828,-1.4932260513305664,-2.8106555938720703
2019-06-26,항암바이러스 가능성 타진 펙사벡 무용성평가 임박,0.15969638526439667,-0.3956308662891388,-0.5874895453453064
2019-06-27,현대바이오 췌장암 완치가능 新항암치료법 28일 발표,0.4783252775669098,-0.545395016670227,-0.26549285650253296
2019-06-28,장외주식 바드프랜드와 크래프톤의 반등,1.5874698162078857,1.6772607862949371,1.8104057312011719
2019-07-01,반도체 업황 바닥론 솔솔 SK하이닉스 분할 매수 관심,0.31240612268447876,-0.3750828802585602,-0.53898686170578
2019-07-02,땡큐 트럼프 코스피·코스닥 동반 상승,0.9346147775650024,-1.5618987083435059,1.7463061809539795
2019-07-03,오동희의 思見 경영권 승계,-1.8519213199615479,-1.236570954322815,-1.7650771141052246
2019-07-04,바이오헬스 전문 인력 키운다 한국바이오인력개발센터 열어,-1.4149893522262573,-0.9038614630699158,-1.6351089477539062
2019-07-05,코스피 외인 현선물 매수에 5거래일만에 상승 2100선 회복,0.1594417542219162,1.2225870043039322,0.04080452024936676
2019-07-08,사법연수원 28기 누가있나 봤더니 호주제 폐지 진선미 한미통화스와프 주역 오현주,0.7962619662284851,1.0082794725894928,0.5693487524986267
2019-07-09,공주대 박완주 국회의원과 대학정책 설명회 진행,-4.10746955871582,-1.96250581741333,-3.8341546058654785
2019-07-10,코스피 2 050선도 불안 코스닥 650대로 뒷걸음 종합2보,-1.3178950548171997,1.2715997695922852,-1.2677724361419678
2019-07-11,르포 中 아세안 관문 광시 개척 나선 한국기업들,0.6675788760185242,-0.8900126814842224,0.37838417291641235
2019-07-12,제조업 강국의 민낯 日 앞선 기술 1개뿐 日 경제보복 일파만파,0.0,-1.9249056577682495,-0.2694293260574341
2019-07-15,이재용 일본서 귀국하자마자 사장단에 당부한 말,-1.658215045928955,-1.3564605116844177,-1.8223638534545898
2019-07-16,구글·IBM·삼성이 왜 AI에 열광하는지 궁금하다면,-0.33716684579849243,-0.8167707473039627,-0.08922679722309113
2019-07-17,출범 앞둔 윤석열호 핵심과제는 조직안정화·檢중립성,-2.876641035079956,-0.7128543853759766,-2.368474245071411
2019-07-18,장외주식 약세장속에 진켐의 눈에띄는 상승,-0.34832763671875,-2.4388325214385986,1.7337157726287842
2019-07-19,장외주식 크래프톤과 제너럴바이오의 상승,0.5243178009986877,0.6650848388671875,0.19146943092346191
2019-07-22,기자수첩 떠나는 문무일 뒤를 잇는 윤석열,0.8696569800376892,-1.56423681974411,0.9744892716407776
2019-07-23,S급 인재 목마른 삼성 영입 공들인 AI 인재 줄줄이 구글·아마존行,-0.3447241187095642,-0.8879084587097168,-0.5076214671134949
2019-07-24,2년 임기 마치는 문무일 검찰권 분산·통제 앞장,-2.768383026123047,-2.006945252418518,-2.9346818923950195
2019-07-25,뚝뚝 삼바의 눈물 실적 부진 예상보다 심각,-3.7366180419921875,-1.5465006828308105,-4.189942359924316
2019-07-26,장외주식 메드팩토와 진켐의 상승세 지속,1.8486238718032837,1.3649290800094604,2.028951644897461
2019-07-29,표 상장사 상반기 경영실적,-0.9075350165367126,-0.28347961604595184,-0.5124225616455078
2019-07-30,한국아스트라제네카 암 환자 자녀 초청 희망샘 북 세미나’,1.2820370197296143,-2.476527452468872,1.557720422744751
2019-07-31,발효식품 총집합 제5회 서울발효·식초대전’ 8월1일 개최,1.2658088207244873,0.9534691125154495,0.8852812647819519
2019-08-01,윤석열 체제 승승장구하는 특수통 특수1부장에 공정거래통 발탁 이변,-0.7144328951835632,-1.4975100457668304,0.043921858072280884
2019-08-02,코스피 美FOMC 추가 금리 인하 기대 차단에 하락 출발,0.18016640841960907,-0.6567252725362778,0.04411192238330841
2019-08-05,되풀이되는 임상3상 좌절 지나친 기대도·비관도 금물,-7.181342601776123,-0.16956255584955215,-0.27314698696136475
2019-08-06,檢 기존 수사 인력으로 삼바 인보사 등 수사 재개할 듯,-2.1278011798858643,-3.291722297668457,-2.2288246154785156
2019-08-07,증시 폭락 에 코스피 상장사 절반이 신저가 속출,-1.3833842277526855,-1.1552906185388565,-1.136608362197876
2019-08-08,바이오주 조정 속 돋보이는 의료기기주,0.0,0.7698068916797638,1.041562557220459
2019-08-09,MT리포트 바이오시밀러 특허장벽·저가경쟁은 여전히 높은 벽,8.016059875488281,6.3844380378723145,8.197213172912598
2019-08-12,소통의 달인 은성수 금융위 금감원 불협화음 해소할까,7.235700607299805,5.983352601528168,6.774773597717285
2019-08-13,엠비디 암세포 분석해 최적의 항암제 추천,-1.2110581398010254,3.112173855304718,-0.6418384909629822
2019-08-14,국내 증시 외국인 기관 매도에 약보합,1.576061725616455,0.9954035878181458,1.8388829231262207
2019-08-16,검찰도 답답 한 삼바 수사 관련자 진술에만 의존,-0.8621591925621033,-1.0484604835510254,-0.7928740382194519
2019-08-19,소재 국산화 기대감 IT 장비株 주목 동진쎄미켐·유티아이·미코 담아볼까,-1.391240119934082,-0.3354075998067856,-0.5522276163101196
2019-08-20,코스피 1 940선 턱밑 상승 외인은 13일째 팔자 행진 종합2보,0.0,0.26424525678157806,0.03632766008377075
2019-08-21,현대車 달리고 삼바 뚝 코스피 시총 톱10 대격변,0.0,0.21403686702251434,-0.1538318246603012
2019-08-22,김상조 지소미아 막판까지 고민 징용문제 해결 공은 日에 종합,-0.7056127786636353,-2.5649279057979584,-0.38079842925071716
2019-08-23,주가 반등한 제약·바이오株 계속 오를까요,0.7106270790100098,1.6552960872650146,1.0909359455108643
2019-08-26,삼성 러 카잔 국제기능올림픽서 갤노트10·QLED TV 전시,-4.232605934143066,-1.9260830879211426,-4.347432613372803
2019-08-27,장외주식 기업공개 IPO 관련주 올리패스의 상승세,1.6573309898376465,1.1072590351104736,2.343496561050415
2019-08-28,장외주식 올리패스의 상승세 지속,3.8043041229248047,1.4713895320892334,3.9329099655151367
2019-08-29,한일 경제전쟁 克日’의 길 克日의 또 다른 길은 신남방정책’ 베트남 부품 협력사도 타격 있지만 아세안을 경제우군’으로 키워야,-4.886507511138916,-4.185657426714897,-4.311250686645508
2019-08-30,재계 경영환경 악화 우려 日수출규제로 어려운데 안타깝다 종합,-1.2843886613845825,-5.226903200149536,-2.5196382999420166
2019-09-02,바이오 주춤하자 코스닥 춘추전국,-0.7436468005180359,0.28084611892700195,-0.3118847608566284
2019-09-03,한라 도시형 생활오피스 송도 씨워크 인테라스 한라 분양,1.8728564977645874,2.0187599062919617,1.3994479179382324
2019-09-04,文 태국 보호무역에 맞서고 韓과 상생번영 日 겨냥,2.205589532852173,1.6154186427593231,1.7876837253570557
2019-09-05,IPO 주관수수료 까먹는 의무인수분 손실,0.5397712588310242,1.3067739605903625,0.4849932789802551
2019-09-06,장외주식 기업공개 IPO 관련주 조정 지속,-0.7157105207443237,-1.0186292082071304,-1.0061192512512207
2019-09-09,낙폭과대株 매수 기회 vs 연말까지 박스권,0.900996208190918,1.0058434754610062,1.0292625427246094
2019-09-10,장외주식 상장예정주 올리패스 9거래일만에 반등,1.2499864101409912,0.8997698426246643,0.9023308157920837
2019-09-11,특징주 삼성바이오로직스 대법원의 증선위 제제 효력정지 확정에 강세,3.3510360717773438,1.1747379302978516,2.9026196002960205
2019-09-16,이주의 재판 일정 청담동 주식 부자 이희진 항소심 선고 外,0.17059719562530518,-0.18558046221733093,-0.2230823040008545
2019-09-17,박용진 유시민 화딱지 난다 발언에 뒤끝 작렬 비판,7.325254440307617,3.0898380279541016,7.43056058883667
